id_user,timestamp,source,message,category
4793,2024-11-15,livechat,"""Im not computer smart""",general_inquiry
5587,2024-11-15,livechat,"""dont wanna take to much Of your time""",general_inquiry
3873,2024-11-15,livechat,"""So I believe u owe me another 100""",general_inquiry
5207,2024-11-15,livechat,"""Hi there, I have an inquiry about a request asked of me for my withdrawal process""",payment_issues
4190,2024-11-15,livechat,"""Hi I need to speak w someone about my last cash out""",payment_issues
4653,2024-11-15,livechat,"""fucking coward ass fucking thieves""",general_inquiry
5513,2024-11-15,livechat,"""can I speak to an agent.""",general_inquiry
3376,2024-11-15,livechat,"""I understand that I used it then what I am saying is I never used it again and I would very much like to see a copy of the cash out slip I used on 11/11""",payment_issues
6045,2024-11-15,livechat,"""Hi I sent this money to this address that you provided on your platform and I do not know where it is now""",payment_issues
4959,2024-11-15,livechat,"""You can delet us to""",general_inquiry
4813,2024-11-15,livechat,"""Is it a nab account the one I sent to?""",account_access
6903,2024-11-15,livechat,"""i thought it was kind of unusual that it is asking me for a dollar amt instead of a bitcoin amt but it wont let me change it""",general_inquiry
6146,2024-11-15,livechat,"""really? So there’s nothing you’ll do?""",general_inquiry
817,2024-11-15,telegram,"""I did not ask for aelcome package promotion""",bonus_issues_general
7849,2024-11-15,livechat,"""Knowing y lucky its expired""",general_inquiry
6935,2024-11-15,livechat,"""Like I'm supposed to trust gambling here now""",general_inquiry
7434,2024-11-15,livechat,"""Secondly....I deposited and won with money I deposited....not any previous money""",payment_issues
4612,2024-11-15,livechat,"""What's going on""",general_inquiry
156,2024-11-15,telegram,"""Apologize it may have been the day before that but it was one of these days. I hit the jackpot mania number and didn't get award the $100""",bonus_missing
4393,2024-11-15,livechat,"""No do not do that again""",general_inquiry
6722,2024-11-15,livechat,"""I am trying to confirm my withdrawal By clicking the link I received in the email and I keep getting a message saying confirmation failed""",bonus_missing
7112,2024-11-15,livechat,"""I just moved back to Canada""",general_inquiry
107,2024-11-15,telegram,"""Is it the system or my wifi?""",technical_errors
4900,2024-11-15,livechat,"""I didn't receive my Friday loyalty bonus""",bonus_issues_general
6800,2024-11-16,livechat,"""i need my money please""",payment_issues
6718,2024-11-16,livechat,"""Ok then it was not that one""",general_inquiry
1987,2024-11-16,livechat,"""It was cleared on blockchain but it was never credited to my account that's why it keeps coming up""",bonus_missing
7302,2024-11-16,livechat,"""When i cashed out a few days ago it accepted i nevrr got an email from you guys never withdrew""",account_access
7305,2024-11-16,livechat,"""Cash app was m laat laat""",technical_errors
7337,2024-11-16,livechat,"""This has to do w your side""",general_inquiry
6558,2024-11-16,livechat,"""I have deposited a lot of money the last week""",payment_issues
1506,2024-11-16,livechat,"""yeah, do you want me to upload my documents again as I have withdrawn several times now so I don’t know why you need my documents again. Can you please have a look? Thank you.""",payment_issues
7236,2024-11-16,livechat,"""I need this 100$ so bad you have no idea""",general_inquiry
7976,2024-11-16,livechat,"""But onceb the free spins are completed, I can view them in USD, CORRECT?""",freespins_issues
3693,2024-11-16,livechat,"""No deposit free spins""",freespins_issues
870,2024-11-16,livechat,"""unsure why my account was brazil - my docs clearly showed another country""",account_access
4042,2024-11-16,livechat,"""Can I talk with an agent please""",general_inquiry
7254,2024-11-16,livechat,"""Just wanted to transfer my history deposit""",payment_issues
7003,2024-11-16,livechat,"""hi, how do I play with the 20 free spins instead of my account balance please?""",game_problems
6541,2024-11-16,livechat,"""Hey Dave can u please tell me what’s taking my 18.10 so long to deposit?""",payment_issues
1476,2024-11-16,telegram,"""It loads the regular game""",game_problems
6832,2024-11-16,livechat,"""Minor jackpot target was j100""",general_inquiry
6936,2024-11-16,livechat,"""I know alot of people who play""",game_problems
331,2024-11-16,livechat,"""This feels like I got scammed""",general_inquiry
6879,2024-11-16,livechat,"""when i scan it says crypto address is invalid?""",general_inquiry
1035,2024-11-16,livechat,"""Did you get the picture I sent""",general_inquiry
1742,2024-11-16,livechat,"""It said in the morning one person ahead of me blockchain""",general_inquiry
4599,2024-11-16,livechat,"""I don't know what that means I was able to withdrawl  funds yesterday and had no problem what so ever""",payment_issues
6917,2024-11-16,livechat,"""I'm pretty sure I did that when I signed up""",general_inquiry
4011,2024-11-16,livechat,"""Can you do that please""",general_inquiry
7115,2024-11-16,livechat,"""I got a jackpot and the money never got on my account?""",bonus_missing
6675,2024-11-16,livechat,"""Itvwas on Aztec warrior or somtheing""",general_inquiry
1414,2024-11-16,telegram,"""Der is no Account""",account_access
7810,2024-11-16,livechat,"""i lose a lot""",general_inquiry
3732,2024-11-16,livechat,"""im going to lose now 700 that ic ant aford to lose""",general_inquiry
1753,2024-11-16,telegram,"""Sorry my battery died.""",general_inquiry
7563,2024-11-16,livechat,"""Glad I didn't.""",general_inquiry
6693,2024-11-16,livechat,"""You guys have more free spins""",freespins_issues
7178,2024-11-16,livechat,"""Ok I need a small favour from your side at the moment""",general_inquiry
8008,2024-11-16,livechat,"""why is so taking so long to be credited my deposit in my account what’s going on""",bonus_missing
7080,2024-11-16,livechat,"""It's been confirmed on the block chain""",general_inquiry
1956,2024-11-16,livechat,"""I'm so close but I don't think I can b credited because of my lack of status""",bonus_missing
6690,2024-11-16,livechat,"""Hello I have free spins open but no money left in the account can you help me please""",freespins_issues
7072,2024-11-16,livechat,"""in free games""",freespins_issues
7160,2024-11-16,livechat,"""i played wir real money and now i have no money""",payment_issues
1572,2024-11-16,livechat,"""Nope I lost a bunch never cash out""",bonus_missing
7839,2024-11-16,livechat,"""I’m trying to verify my email but I spelt it wrong on your site""",account_access
843,2024-11-16,livechat,"""It's there thank you""",general_inquiry
7115,2024-11-16,livechat,"""Well the email that’s on the account isn’t spelled right so help me out""",account_access
7346,2024-11-17,livechat,"""Which I'm not getting at all, from the start I was mislead, Dave told me my real money n bonus funds were completely separate and my real money would stay as real money  and then change of story once I make the deposit so I was mislead into accepting the bonus due to the discussion with him and now this Oliver person not even trying to understand and being passive aggressive  and just ending the chat without even letting me reply is not on""",payment_issues
7845,2024-11-17,livechat,"""Hey I'm still having trouble with the promotion""",bonus_issues_general
8148,2024-11-17,livechat,"""I've done that and I couldn't get it""",general_inquiry
7337,2024-11-17,livechat,"""Can you confirm the amounts I sent through 3 cash out request on 15/11 x 2 and on 16/11 x 1""",payment_issues
2325,2024-11-17,livechat,"""I'm not receiving weekly free spins.  Like I'm receiving them but apparently they dont show in my account.  But they're showing in my rewards history.  This is the only way I know.  I log in daily and always take advantage of secur""",account_access
1774,2024-11-17,telegram,"""Where is my friday loyalty bonus""",bonus_missing
6909,2024-11-17,livechat,"""I made a deposit and it hasn't shown up""",payment_issues
1882,2024-11-17,livechat,"""Fucki g kidding 17 spins in a row and nothi g on  bonous spins go fu k ypurselfs cheati g pie e of shit fuck u!!!!""",game_problems
1321,2024-11-17,livechat,"""Do u know why?""",general_inquiry
713,2024-11-17,telegram,"""I put money on my account and it said it was successful deposit but the amount isn’t showing up""",payment_issues
7384,2024-11-17,livechat,"""Delete my account""",account_access
7824,2024-11-17,livechat,"""If you look at my history you can see it a $50 cashout a""",general_inquiry
7634,2024-11-17,livechat,"""Cash You grant me a few let o deposit spins please""",payment_issues
1532,2024-11-17,livechat,"""No thanks probably won't b playing here any more""",game_problems
6879,2024-11-17,livechat,"""Hi! I just sent SOL in exchange for USDT using the exchange…does this process take longer to reflect in my account vs sending USDT directly?""",account_access
8162,2024-11-17,livechat,"""Can you help me""",general_inquiry
6857,2024-11-17,livechat,"""I really want to play but no money yet 😞""",payment_issues
7012,2024-11-17,livechat,"""Give me m'y ltc reward and cash out""",payment_issues
7974,2024-11-17,livechat,"""c6969d368c14821a157b5d5d8af4390ef43f277ca0b9f54a0726050f8d89eb04""",general_inquiry
7111,2024-11-17,livechat,"""I tried I can’t get into it""",general_inquiry
8138,2024-11-17,livechat,"""I made a deposit hours ago and it still has not posted""",payment_issues
6774,2024-11-17,livechat,"""with this deposit""",payment_issues
6968,2024-11-17,livechat,"""I’ve never played Plinko""",game_problems
7075,2024-11-17,livechat,"""my recent deposit says received""",bonus_missing
7313,2024-11-17,livechat,"""Ok. I accept that. I wanted to know, before I make a deposit, if I'll be able to withdraw my winning, if I do happen to win""",payment_issues
7660,2024-11-17,livechat,"""All righty thanks for the chuckles""",general_inquiry
7096,2024-11-17,livechat,"""Yes escalate the issue for further review please""",general_inquiry
4061,2024-11-17,livechat,"""It is confirmed three times right before that's what I'm trying to show you""",general_inquiry
7302,2024-11-17,livechat,"""No problem""",general_inquiry
7889,2024-11-17,livechat,"""That would be the one with the red arrow""",general_inquiry
6874,2024-11-17,livechat,"""Kontoauszug heute""",general_inquiry
107,2024-11-17,telegram,"""Still don’t have it yet 🫣""",general_inquiry
7962,2024-11-17,livechat,"""Goodman again like I'm sorry if you're not I know that it's probably not your fault or whatever if it is then shame on you but again like I know I mean I know what I've been doing and I know what I was at not crazy I'm not dumb I'm not an a****** but think about it bro like this is not like come on man it's not $35 we're talking about I know you know what I mean again I apologize I don't mean to go off on you because you probably don't have nothing to do with it but I mean who else do I talk to? Put me in the right direction and I'll gladly go talk to them I do apologize for speaking to you in that manner but it's very very frustrating when I mean come on man like I know what I'm doing I know what I'm doing I am here in this moment I am looking at my phone I know what I was doing I know what was happening you were not here you do not know what's happening you looked at a screen and told me what I'm doing or what you think I was doing or what there's proof of me doing because that's all you have on the other hand I lived it so yes it's very frustrating to you and I'm sorry....""",technical_errors
1329,2024-11-17,telegram,"""but can i withdraw in USDT""",payment_issues
7759,2024-11-17,livechat,"""If you need that exactly so should i login in again and take a sc i""",account_access
3910,2024-11-17,livechat,"""Id like to claim nick200 on my next deposit""",bonus_eligibility
1374,2024-11-17,livechat,"""Wish me luck xoxoxo""",general_inquiry
7764,2024-11-17,livechat,"""How do I change my username that displays on the jackpot mania tournaments or any other thing associated with my profile?""",account_access
7474,2024-11-17,livechat,"""It’s not there""",general_inquiry
8325,2024-11-17,livechat,"""That is bit misleading to be honest but I'll use crypto in future""",general_inquiry
7065,2024-11-17,livechat,"""yeah, you can stop pushing me off and provide the proof""",general_inquiry
7838,2024-11-17,livechat,"""Copy sorry for this. I didn’t know that I didn’t realize that there was a minimum requirement to deposit.""",payment_issues
7510,2024-11-17,livechat,"""Copy. I know now. And I do appreciate it""",technical_errors
7091,2024-11-17,livechat,"""I’m the only one who plays""",game_problems
6924,2024-11-17,livechat,"""My ten spins I need them""",game_problems
1804,2024-11-17,telegram,"""I have verified email it keeps saying no""",account_access
7496,2024-11-17,livechat,"""Hi Jonathan""",general_inquiry
7653,2024-11-17,livechat,"""Can’t log in I’m in GB""",account_access
7958,2024-11-17,livechat,"""I'd like to close my account please. There is not enough incentives to play here.""",account_access
4664,2024-11-17,livechat,"""Appericate""",technical_errors
783,2024-11-17,livechat,"""Ok sorry about that I  check next time Bitcoin go up and but I appreciate it thank you so much .""",technical_errors
7287,2024-11-18,livechat,"""No I activated them and it froze now won't load them""",bonus_activation
5331,2024-11-18,livechat,"""Yes, how can I get a hold of you directly""",general_inquiry
995,2024-11-18,telegram,"""It has said pending for about an hour now""",general_inquiry
2309,2024-11-18,livechat,"""Yes, no problem, so you're playing and for whatever reason, there'll be a little small red.in the middle that comes up once in a while that says something like it needs to be reset, and I don't know what it means it means, but you have no other option but to hit. It and then it will, it, uh, Rhea does its resets recalibrates. I don't know why well when it does. This doesn't matter what you were betting. If it was one cent or Harvard, you had it soon? Said, which might always be 15 lines. We're at 1 penny, which will be 15 cents. You could see it through my history. I play it quite a bit well. When it resets like that, it automatically goes to a $50, usually right? Instead of your last bet, so it's really easy to be in the in the moment and not realize that not slow down and keep betting like I just did and lost quite a bit right at the end and which means a lot to me. I like to play It for a while. As you could see, look at my history, I play quite a bit But it does that a lot, and it got me tonight""",game_problems
8269,2024-11-18,livechat,"""all the small print rules that just limit player loyalty""",game_problems
3747,2024-11-18,livechat,"""That's all thank u""",general_inquiry
6999,2024-11-18,livechat,"""That’s not an open ended answer…….. as in order for me to enjoy the casino for entertainment purposes, I would need VIP status.""",game_problems
1781,2024-11-18,livechat,"""Hi i don't know if u guys realize this but there's an issue with the keno original btstarz game...""",game_problems
7119,2024-11-18,livechat,"""It’s says its50% reload bonus""",bonus_issues_general
8065,2024-11-18,livechat,"""i always use them""",general_inquiry
7885,2024-11-18,livechat,"""I just made a deposit of 0.10 LTC and it said I would get 0.20 LTC + 180 Free Spins.""",freespins_issues
512,2024-11-18,telegram,"""MAN FUCK YOU AND FUCK YOUR GAME GOODBYE IM DELETING IT THIS TIME AND MY ACCOUNT""",account_access
7444,2024-11-18,livechat,"""Customer always right""",general_inquiry
2109,2024-11-18,livechat,"""I just want $100 back""",general_inquiry
7407,2024-11-18,livechat,"""I’ve tried that already""",general_inquiry
7849,2024-11-18,livechat,"""I appreciate it I wasn't aware that account was still there I recent made withdrawal of 1000 3002 it all went to account ending in 5151. So I don't know what happened.  As long as 8306 is removed please 🙏.""",account_access
3777,2024-11-18,livechat,"""pay with visa""",general_inquiry
7927,2024-11-18,livechat,"""Just any pdf from bank from 26th to now? Just like a paycheck or something like that?""",payment_issues
7742,2024-11-18,livechat,"""Registration spins""",game_problems
7487,2024-11-18,livechat,"""for any users?""",general_inquiry
1112,2024-11-18,livechat,"""Do you. See a pending dodgecoin transaction for me on the blockchain please""",payment_issues
8070,2024-11-18,livechat,"""Hi it said my cash out failed""",payment_issues
7250,2024-11-18,livechat,"""Ofcourse 🥳""",general_inquiry
8357,2024-11-18,livechat,"""Hi Ann it's Kayla here thank you for sorting my issue can you help if possible""",general_inquiry
7623,2024-11-18,livechat,"""Hey can you please acrivate my freespins please?""",freespins_issues
7168,2024-11-18,livechat,"""I just withdrawn and said Cash out failed after I confirm the address for my email but still took my money. From wondering if that withdrawel went through or not""",payment_issues
7573,2024-11-18,livechat,"""This is disappointing. Thank you, I will close my account.""",account_access
7058,2024-11-18,livechat,"""i dont have it in the chouises""",general_inquiry
7415,2024-11-18,livechat,"""hello i tryed to cahs out my money but was cancelled""",payment_issues
8062,2024-11-18,livechat,"""oh okey, thank you""",general_inquiry
7651,2024-11-18,livechat,"""I have j$ 25 free spin""",freespins_issues
7555,2024-11-18,livechat,"""never mind, if its too difficult to look into don't worry, i have just been meaning to follow this up since then...""",general_inquiry
7581,2024-11-18,livechat,"""I got the three scatters but no feature could you please look into please …""",general_inquiry
3343,2024-11-18,livechat,"""Hi, I tried to claim my jackpot spins but it wouldn't let me""",bonus_eligibility
503,2024-11-18,livechat,"""This was a few hours ago""",general_inquiry
7560,2024-11-18,livechat,"""I didn't know that I didn't send enough so there's no way I can get my money back""",payment_issues
8385,2024-11-18,livechat,"""Why hasn't my money posted yet""",payment_issues
7700,2024-11-18,livechat,"""So my whole $22 is gone and I can't play??""",game_problems
7601,2024-11-18,livechat,"""I’m sure it was""",general_inquiry
3977,2024-11-18,livechat,"""Dosnt say USD""",general_inquiry
7881,2024-11-18,livechat,"""but im not receiving any email""",account_access
7885,2024-11-18,livechat,"""How many  bitcoin digital wallets do I have with you guys""",payment_issues
7393,2024-11-18,livechat,"""Hello could you tell me my vip level and deposited a good amount past few weeks and I don't have a piggy bank nor any ofy free spins from bonus codes I input when depositing.""",bonus_activation
7830,2024-11-18,livechat,"""I just cashed out and when I confirmed it thru my email it said failed but it took the money ?""",account_access
7662,2024-11-18,livechat,"""lol. Thank you""",general_inquiry
7873,2024-11-19,livechat,"""Could you check my account to tell me if I can withdraw if I win the wager please ?""",account_access
8021,2024-11-19,livechat,"""how does piggy cash work""",general_inquiry
8512,2024-11-19,livechat,"""Because Local transfer doesn’t say 3-14 business day""",payment_issues
7700,2024-11-19,livechat,"""But it's said deposited like that for going on about 45 mins""",payment_issues
7681,2024-11-19,livechat,"""Can You Help Me Please""",general_inquiry
8482,2024-11-19,livechat,"""I made a $50+ deposit but didn’t get bonus mania spins""",payment_issues
7494,2024-11-19,livechat,"""MP5UgSVgapnP3WiA3AgeVnMUeFeWsnKraY""",general_inquiry
713,2024-11-19,telegram,"""Hey the app is bugging out it said I had 50 free spins then the app rebooted now it’s not letting me use it""",freespins_issues
8127,2024-11-19,livechat,"""Hi can I get some free spins please""",freespins_issues
7449,2024-11-19,livechat,"""Water bill""",general_inquiry
7858,2024-11-19,livechat,"""What is government issued document""",general_inquiry
7670,2024-11-19,livechat,"""They told me there is a slight difference in my proof of address picture but there isnt""",general_inquiry
8532,2024-11-19,livechat,"""Will I eventually hit the break piggy bank or is it just another luck thing?""",payment_issues
230,2024-11-19,telegram,"""i made a 71$ deposit but its not in yet""",payment_issues
7749,2024-11-19,livechat,"""i just made a second deposit of 71$ for t5 bonus and piggy sppins, i havene treceived anything uy et""",bonus_missing
7681,2024-11-19,livechat,"""well i just had one deposit with piggy spinks like an hyour ago""",payment_issues
7503,2024-11-19,livechat,"""Hi shouldn’t I have got the 3 spins with the bonuz mania with my last deposit""",payment_issues
7389,2024-11-19,livechat,"""Otherwise I'd just keep going""",general_inquiry
7473,2024-11-19,livechat,"""Can You Please Make Note Of This Also""",general_inquiry
8147,2024-11-19,livechat,"""Okay yes I understand but you just transferred me to Jayden and he was looking into it for me""",payment_issues
8277,2024-11-19,livechat,"""as a Curtosey can you please add in this is time""",general_inquiry
938,2024-11-19,livechat,"""It's not a bonus when I deposit the funds""",payment_issues
7793,2024-11-19,livechat,"""are you there""",general_inquiry
7987,2024-11-19,livechat,"""Why my balance zero now ann?""",payment_issues
7813,2024-11-19,livechat,"""And if it doesnt?""",general_inquiry
8177,2024-11-19,livechat,"""I just deposited money on my account and you have took the money but has not reflected on my account.  Why is that ?""",payment_issues
7582,2024-11-19,livechat,"""she asked me to check my balance and did but it disconnected""",payment_issues
8182,2024-11-19,livechat,"""Hi i tried to use both tournament any my free spins over the last week or so. Every time I do it just fails""",freespins_issues
8266,2024-11-19,livechat,"""Why didn't i get my 100 free spins?""",freespins_issues
159,2024-11-19,telegram,"""My jackpot spins won’t load""",game_problems
8200,2024-11-19,livechat,"""Umm … no where through the bonus does it specify that it has to be USD …?""",bonus_missing
8108,2024-11-19,livechat,"""Well I’m having trouble playing my jackpot mania games it just takes me to a blank screen""",game_problems
8350,2024-11-19,livechat,"""ok. I will check""",general_inquiry
2210,2024-11-19,livechat,"""So there's nothing I can do?""",general_inquiry
8435,2024-11-19,livechat,"""Ahh ok! Just didn’t want to lose my spins since it says I only have an hour twenty minutes to use them""",game_problems
273,2024-11-19,telegram,"""Hi I'm unable to play my jackpot mania spins""",game_problems
8643,2024-11-19,livechat,"""as in it’s going to be fixed before the 24 hours is up?""",general_inquiry
8670,2024-11-19,livechat,"""Hello my withdrawals don’t work""",payment_issues
8010,2024-11-19,livechat,"""Yeah well they will expire il lose my extra jackpot dollars i paid for ?""",general_inquiry
8354,2024-11-19,livechat,"""Ok i cleared my browser and reatarted""",general_inquiry
8118,2024-11-19,livechat,"""I did forgot password""",account_access
159,2024-11-19,telegram,"""Just wondering if my jackpot spins could be reset""",game_problems
1422,2024-11-19,livechat,"""Whatever you sent me is not showing anything""",general_inquiry
8728,2024-11-19,livechat,"""Could you please help and see if I may be also able to get them and use them to""",general_inquiry
8838,2024-11-19,livechat,"""made 50 depo   no bonuz mania?""",general_inquiry
8857,2024-11-19,livechat,"""When I try to play my 20 freel spins .. it does nothing""",game_problems
7247,2024-11-19,livechat,"""So I can't verify cashouts""",account_access
8125,2024-11-19,livechat,"""using visa.....""",general_inquiry
8497,2024-11-19,livechat,"""good night""",general_inquiry
7667,2024-11-20,livechat,"""I was writing before you responded, sorry 🤦🏻‍♀️""",general_inquiry
373,2024-11-20,telegram,"""One second I had money in my account then it was gone""",account_access
7994,2024-11-20,livechat,"""What does this mean?""",general_inquiry
373,2024-11-20,telegram,"""Slots""",game_problems
81,2024-11-20,telegram,"""can you reENABLE YM ACCcounty""",general_inquiry
743,2024-11-20,telegram,"""How come I can’t get any more Wednesday free spins""",freespins_issues
1309,2024-11-20,livechat,"""Everything iv deposited today if essentially for nothing now without myb30 spins""",payment_issues
8583,2024-11-20,livechat,"""But still I'd like to play it""",game_problems
8461,2024-11-20,livechat,"""I clicked spin 3 times and that was it. It was done""",game_problems
7969,2024-11-20,livechat,"""It did not work says it’s not supported""",general_inquiry
8565,2024-11-20,livechat,"""if your going to steal my winnings""",general_inquiry
1844,2024-11-20,livechat,"""This is a deposit months ago, not connected to this deposit not connected to the withdrawal, most importantly not able to be shown my name at the same time as the withdrawal information which you can see in that photo I already put there""",payment_issues
7733,2024-11-20,livechat,"""Can you look and see if I was issued 20 fre spins today.""",game_problems
8886,2024-11-20,livechat,"""Hello?????""",general_inquiry
7957,2024-11-20,livechat,"""hello I was selecting a different game and then all of a sudden my balance just disappeared""",bonus_missing
4560,2024-11-20,livechat,"""Well how do I do double or nothing with my winning""",general_inquiry
2788,2024-11-20,livechat,"""I beleive thats everything youve been more then helpfful actually is there any way you can change the money on ny account to USD""",account_access
8318,2024-11-20,livechat,"""How do I deposit? I bought Bitcoin and sent them to the Bitcoin address it says to add funds from and I haven't received it""",bonus_missing
3499,2024-11-20,livechat,"""can i get some free spins?""",freespins_issues
9060,2024-11-20,livechat,"""When did they expire? I just barely received the email to confirm?""",bonus_missing
8829,2024-11-20,livechat,"""I need to review the withdrawal for several days.""",payment_issues
1038,2024-11-20,livechat,"""I just need a copy of my chat with jen sent to my email. It was Supposed to have been sent already""",account_access
8819,2024-11-20,livechat,"""Hi it says wagering is complete""",general_inquiry
8071,2024-11-20,livechat,"""I didn't even get to tap""",general_inquiry
8006,2024-11-20,livechat,"""This is the second time now""",general_inquiry
7779,2024-11-20,livechat,"""I took all of the steps I was told to take regarding why my bonus games won’t play. I have activated them, signed in & out of my account, cleared my cashe in my browser, switched from WiFi to data and they still don’t play""",game_problems
8937,2024-11-20,livechat,"""Agent please""",general_inquiry
8237,2024-11-20,livechat,"""Will do.. Good day""",general_inquiry
8994,2024-11-20,livechat,"""Yes it let me activate them but it's acting as if I don't have bonus spins.. I tried the tap the pot and I'm having the same issue""",bonus_activation
9052,2024-11-20,livechat,"""I wait for that long time why are you no problem with me? You’re no problem from you. No deposit for me. I put money and a long time and Ana my account.""",payment_issues
1843,2024-11-20,livechat,"""No it showed me the same thing when I tried yesterday so it must have been someone else""",general_inquiry
7800,2024-11-20,livechat,"""This is all it says""",general_inquiry
8212,2024-11-20,livechat,"""There isn't anywhere to choose that ingame""",game_problems
8036,2024-11-20,livechat,"""Is it because i didnt click on the promotion when made deposited?""",payment_issues
9059,2024-11-20,livechat,"""No, I deposit three times yes but I play only two times""",payment_issues
8621,2024-11-20,livechat,"""What time? I said the time before now it’s ran out but it’s not in??""",general_inquiry
8539,2024-11-20,livechat,"""I have done more than that""",general_inquiry
8246,2024-11-20,livechat,"""Again, I won free spins, won NOTHING, then again like two minutes later, won NOTHING""",freespins_issues
7938,2024-11-20,livechat,"""Can i not get the 100$ back atleast""",general_inquiry
7850,2024-11-20,livechat,"""Yes no problem""",general_inquiry
9152,2024-11-20,livechat,"""i I know if spins are played or not""",game_problems
8729,2024-11-20,livechat,"""im not clicking on it""",general_inquiry
9048,2024-11-20,livechat,"""It didn't let me play started talking about I needed to upload money""",payment_issues
8053,2024-11-20,livechat,"""I’m wanting a different set of free spins please""",freespins_issues
8963,2024-11-20,livechat,"""i should have a lot of Wednesday spins.  I’m not understanding this""",game_problems
7891,2024-11-20,livechat,"""at one time?""",general_inquiry
7835,2024-11-20,livechat,"""I lost my free spins""",bonus_missing
8698,2024-11-21,livechat,"""Search this girl""",general_inquiry
1605,2024-11-21,livechat,"""Trying to cashout  but having troule""",general_inquiry
2014,2024-11-21,telegram,"""The winnings from the free spins. Can I convince on in playing on the same game?""",game_problems
8082,2024-11-21,livechat,"""Hesabımı Google ile oluşturdugum için isim soy isimde ufak bı yanlışlık var""",general_inquiry
184,2024-11-21,telegram,"""Is the website down today?""",technical_errors
2016,2024-11-21,telegram,"""Yes I won bet coin on one game and then on the other free spins I realized I could use USD instead. So I had won some in btcn and some in cash. The winnings in cash I played or wagered on the games u mentioned. The Bitcoin was still showing as an available balance to withdraw""",game_problems
8743,2024-11-21,livechat,"""can I leave this chat to check the name""",general_inquiry
161,2024-11-21,telegram,"""Playing blackjack just now screen blinked said “something went wrong “ zeros out my balance""",payment_issues
8267,2024-11-21,livechat,"""Yes I won 100 and something with my spins how do I get that to where I can withdrawl""",payment_issues
8675,2024-11-21,livechat,"""Omg! Yes thank you!!!! Jen""",general_inquiry
184,2024-11-21,telegram,"""Yesterday my account was disabled and then fixed but the site kept crashing""",technical_errors
4506,2024-11-21,livechat,"""I'll check rn""",general_inquiry
5297,2024-11-21,livechat,"""Ok nice to no""",general_inquiry
7960,2024-11-21,livechat,"""Hi I requested a cash out and received a link to verify my btc address.  Every time I click the link the page times out. Now when I click it it says contact support.  Did you receive my confirmation?""",bonus_missing
204,2024-11-21,telegram,"""Hi. I'm missing a €20 deposit from November 12, 2024 at 11:30 p.m. See screenshots. My bank says the €20 has been posted. Site says the deposit is canceled. 7 banking days are over .. and these 20 euros never showed up again. Attached is the bank statement from 11/12/24 - today 11/21/24. Kind regards I have been a customer for a long time and have spent large amounts with you. 20 euros are peanuts for you. I ask for quick help. Thanks Kind regards""",payment_issues
8942,2024-11-21,livechat,"""Can I deactivate my own account and just recreate a new one?""",bonus_activation
2093,2024-11-21,livechat,"""but I swear it wasn't intentional""",general_inquiry
8259,2024-11-21,livechat,"""It won't let me play my tenfree spin it said pick game then it send me to the game but no free play and I have them but can't play them""",game_problems
8117,2024-11-21,livechat,"""Hi I xhexmed it""",general_inquiry
2027,2024-11-21,telegram,"""I bought 50 through MoonPay but I didn’t receive  those 2 new bonuses ?""",bonus_issues_general
8818,2024-11-21,livechat,"""I am very disappointed that I paid $100 and can not use it to playy""",game_problems
7967,2024-11-21,livechat,"""I've done this it isn't working""",general_inquiry
7162,2024-11-21,livechat,"""Hey I'm having trouble with my promotion It won't give me to play""",game_problems
7935,2024-11-21,livechat,"""I appreciate your time""",technical_errors
6998,2024-11-21,livechat,"""But I understand""",general_inquiry
8172,2024-11-21,livechat,"""Please do.""",general_inquiry
8652,2024-11-21,livechat,"""I want to ask about the 100$  conversion""",general_inquiry
7767,2024-11-21,livechat,"""Paul I need free spins please.""",freespins_issues
8593,2024-11-21,livechat,"""can You explain to me what the bonus mania is exactly I’m not following the idea of it ? What did I win exactly""",bonus_issues_general
2033,2024-11-21,telegram,"""I win some J$ from daily bônus but i cant see them in my account""",account_access
2039,2024-11-21,telegram,"""I re received 20 free spins on catdiana but once I received 20 free spins on get into game it is not applying any free spins""",freespins_issues
9030,2024-11-21,livechat,"""Okay it did say valid code""",bonus_activation
8595,2024-11-21,livechat,"""Like u have encountered a technical error please contact your support team not exactly that but close""",technical_errors
4157,2024-11-21,livechat,"""You betcha Harvey.""",game_problems
1224,2024-11-21,livechat,"""So is it agai st the rules to cashout to another""",general_inquiry
814,2024-11-21,telegram,"""Why is it pending never did this so long before""",general_inquiry
9118,2024-11-21,livechat,"""Hello welcome from Somalia 🇸🇴""",general_inquiry
8025,2024-11-21,livechat,"""no, you have been more than helpful. Thank you.""",general_inquiry
1043,2024-11-21,telegram,"""Any cashback or the pig didn't break""",bonus_issues_general
8685,2024-11-21,livechat,"""I deposited €112.08.""",payment_issues
8241,2024-11-21,livechat,"""I didn’t intentionally change the currency Sean.""",general_inquiry
2199,2024-11-21,livechat,"""1 of 10 times it works""",general_inquiry
2256,2024-11-21,livechat,"""1/10 times it works""",general_inquiry
8528,2024-11-21,livechat,"""that must’ve been frustrating for you to explain. I’m sorry.""",general_inquiry
9094,2024-11-21,livechat,"""i want to cash out in rands""",payment_issues
1500,2024-11-21,livechat,"""No thank you tho""",general_inquiry
8502,2024-11-21,livechat,"""I recently made a $50 deposit and I was just checking on where it’s at""",payment_issues
